filename,breed,family
english_cocker_spaniel_29,english cocker spaniel,dog
english_cocker_spaniel_3,english cocker spaniel,dog
english_cocker_spaniel_30,english cocker spaniel,dog
english_cocker_spaniel_31,english cocker spaniel,dog
english_cocker_spaniel_32,english cocker spaniel,dog
english_cocker_spaniel_33,english cocker spaniel,dog
english_cocker_spaniel_34,english cocker spaniel,dog
english_cocker_spaniel_35,english cocker spaniel,dog
english_cocker_spaniel_36,english cocker spaniel,dog
english_cocker_spaniel_37,english cocker spaniel,dog
english_cocker_spaniel_38,english cocker spaniel,dog
english_cocker_spaniel_39,english cocker spaniel,dog
english_cocker_spaniel_4,english cocker spaniel,dog
english_cocker_spaniel_40,english cocker spaniel,dog
english_cocker_spaniel_41,english cocker spaniel,dog
english_cocker_spaniel_42,english cocker spaniel,dog
english_cocker_spaniel_43,english cocker spaniel,dog
english_cocker_spaniel_44,english cocker spaniel,dog
english_cocker_spaniel_45,english cocker spaniel,dog
english_cocker_spaniel_46,english cocker spaniel,dog
english_cocker_spaniel_47,english cocker spaniel,dog
english_cocker_spaniel_48,english cocker spaniel,dog
english_cocker_spaniel_49,english cocker spaniel,dog
english_cocker_spaniel_5,english cocker spaniel,dog
english_cocker_spaniel_50,english cocker spaniel,dog
english_cocker_spaniel_51,english cocker spaniel,dog
english_cocker_spaniel_52,english cocker spaniel,dog
english_cocker_spaniel_53,english cocker spaniel,dog
english_cocker_spaniel_54,english cocker spaniel,dog
english_cocker_spaniel_55,english cocker spaniel,dog
english_cocker_spaniel_56,english cocker spaniel,dog
english_cocker_spaniel_57,english cocker spaniel,dog
english_cocker_spaniel_58,english cocker spaniel,dog
english_cocker_spaniel_59,english cocker spaniel,dog
english_cocker_spaniel_6,english cocker spaniel,dog
english_cocker_spaniel_60,english cocker spaniel,dog
english_cocker_spaniel_61,english cocker spaniel,dog
english_cocker_spaniel_62,english cocker spaniel,dog
english_cocker_spaniel_63,english cocker spaniel,dog
english_cocker_spaniel_64,english cocker spaniel,dog
english_cocker_spaniel_65,english cocker spaniel,dog
english_cocker_spaniel_66,english cocker spaniel,dog
english_cocker_spaniel_67,english cocker spaniel,dog
english_cocker_spaniel_68,english cocker spaniel,dog
english_cocker_spaniel_69,english cocker spaniel,dog
english_cocker_spaniel_7,english cocker spaniel,dog
english_cocker_spaniel_70,english cocker spaniel,dog
english_cocker_spaniel_71,english cocker spaniel,dog
english_cocker_spaniel_72,english cocker spaniel,dog
english_cocker_spaniel_73,english cocker spaniel,dog
english_cocker_spaniel_74,english cocker spaniel,dog
english_cocker_spaniel_75,english cocker spaniel,dog
english_cocker_spaniel_76,english cocker spaniel,dog
english_cocker_spaniel_77,english cocker spaniel,dog
english_cocker_spaniel_78,english cocker spaniel,dog
english_cocker_spaniel_79,english cocker spaniel,dog
english_cocker_spaniel_8,english cocker spaniel,dog
english_cocker_spaniel_80,english cocker spaniel,dog
english_cocker_spaniel_81,english cocker spaniel,dog
english_cocker_spaniel_82,english cocker spaniel,dog
english_cocker_spaniel_83,english cocker spaniel,dog
english_cocker_spaniel_84,english cocker spaniel,dog
english_cocker_spaniel_85,english cocker spaniel,dog
english_cocker_spaniel_86,english cocker spaniel,dog
english_cocker_spaniel_87,english cocker spaniel,dog
english_cocker_spaniel_88,english cocker spaniel,dog
english_cocker_spaniel_89,english cocker spaniel,dog
english_cocker_spaniel_9,english cocker spaniel,dog
english_cocker_spaniel_90,english cocker spaniel,dog
english_cocker_spaniel_91,english cocker spaniel,dog
english_cocker_spaniel_92,english cocker spaniel,dog
english_cocker_spaniel_93,english cocker spaniel,dog
english_cocker_spaniel_94,english cocker spaniel,dog
english_cocker_spaniel_95,english cocker spaniel,dog
english_cocker_spaniel_96,english cocker spaniel,dog
english_cocker_spaniel_97,english cocker spaniel,dog
english_cocker_spaniel_98,english cocker spaniel,dog
english_cocker_spaniel_99,english cocker spaniel,dog
english_setter_1,english setter,dog
english_setter_10,english setter,dog
english_setter_100,english setter,dog
english_setter_101,english setter,dog
english_setter_102,english setter,dog
english_setter_103,english setter,dog
english_setter_104,english setter,dog
english_setter_105,english setter,dog
english_setter_106,english setter,dog
english_setter_107,english setter,dog
english_setter_108,english setter,dog
english_setter_109,english setter,dog
english_setter_11,english setter,dog
english_setter_110,english setter,dog
english_setter_111,english setter,dog
english_setter_112,english setter,dog
english_setter_113,english setter,dog
english_setter_114,english setter,dog
english_setter_115,english setter,dog
english_setter_116,english setter,dog
english_setter_117,english setter,dog
english_setter_118,english setter,dog
english_setter_119,english setter,dog
english_setter_12,english setter,dog
english_setter_120,english setter,dog
english_setter_121,english setter,dog
english_setter_122,english setter,dog
english_setter_123,english setter,dog
english_setter_124,english setter,dog
english_setter_125,english setter,dog
english_setter_126,english setter,dog
english_setter_127,english setter,dog
english_setter_128,english setter,dog
english_setter_129,english setter,dog
english_setter_13,english setter,dog
english_setter_130,english setter,dog
english_setter_131,english setter,dog
english_setter_132,english setter,dog
english_setter_133,english setter,dog
english_setter_134,english setter,dog
english_setter_135,english setter,dog
english_setter_136,english setter,dog
english_setter_137,english setter,dog
english_setter_138,english setter,dog
english_setter_139,english setter,dog
english_setter_14,english setter,dog
english_setter_140,english setter,dog
english_setter_141,english setter,dog
english_setter_142,english setter,dog
english_setter_143,english setter,dog
english_setter_144,english setter,dog
english_setter_145,english setter,dog
english_setter_146,english setter,dog
english_setter_147,english setter,dog
english_setter_148,english setter,dog
english_setter_149,english setter,dog
english_setter_15,english setter,dog
english_setter_150,english setter,dog
english_setter_151,english setter,dog
english_setter_152,english setter,dog
english_setter_153,english setter,dog
english_setter_154,english setter,dog
english_setter_155,english setter,dog
english_setter_156,english setter,dog
english_setter_157,english setter,dog
english_setter_158,english setter,dog
english_setter_159,english setter,dog
english_setter_16,english setter,dog
english_setter_160,english setter,dog
english_setter_161,english setter,dog
english_setter_162,english setter,dog
english_setter_163,english setter,dog
english_setter_164,english setter,dog
english_setter_165,english setter,dog
english_setter_166,english setter,dog
english_setter_167,english setter,dog
english_setter_168,english setter,dog
english_setter_169,english setter,dog
english_setter_17,english setter,dog
english_setter_170,english setter,dog
english_setter_171,english setter,dog
english_setter_172,english setter,dog
english_setter_173,english setter,dog
english_setter_174,english setter,dog
english_setter_175,english setter,dog
english_setter_176,english setter,dog
english_setter_177,english setter,dog
english_setter_178,english setter,dog
english_setter_179,english setter,dog
english_setter_18,english setter,dog
english_setter_180,english setter,dog
english_setter_181,english setter,dog
english_setter_182,english setter,dog
english_setter_183,english setter,dog
english_setter_184,english setter,dog
english_setter_185,english setter,dog
english_setter_186,english setter,dog
english_setter_187,english setter,dog
english_setter_188,english setter,dog
english_setter_189,english setter,dog
english_setter_19,english setter,dog
english_setter_190,english setter,dog
english_setter_191,english setter,dog
english_setter_192,english setter,dog
english_setter_193,english setter,dog
english_setter_194,english setter,dog
english_setter_195,english setter,dog
english_setter_196,english setter,dog
english_setter_197,english setter,dog
english_setter_198,english setter,dog
english_setter_199,english setter,dog
english_setter_2,english setter,dog
english_setter_20,english setter,dog
english_setter_200,english setter,dog
english_setter_21,english setter,dog
english_setter_22,english setter,dog
english_setter_23,english setter,dog
english_setter_24,english setter,dog
english_setter_25,english setter,dog
english_setter_26,english setter,dog
english_setter_27,english setter,dog
english_setter_28,english setter,dog
english_setter_29,english setter,dog
english_setter_3,english setter,dog
english_setter_30,english setter,dog
english_setter_31,english setter,dog
english_setter_32,english setter,dog
english_setter_33,english setter,dog
english_setter_34,english setter,dog
english_setter_35,english setter,dog
english_setter_36,english setter,dog
english_setter_37,english setter,dog
english_setter_38,english setter,dog
english_setter_39,english setter,dog
english_setter_4,english setter,dog
english_setter_40,english setter,dog
english_setter_41,english setter,dog
english_setter_42,english setter,dog
english_setter_43,english setter,dog
english_setter_44,english setter,dog
english_setter_45,english setter,dog
english_setter_46,english setter,dog
english_setter_47,english setter,dog
english_setter_48,english setter,dog
english_setter_49,english setter,dog
english_setter_5,english setter,dog
english_setter_50,english setter,dog
english_setter_51,english setter,dog
english_setter_52,english setter,dog
english_setter_53,english setter,dog
english_setter_54,english setter,dog
english_setter_55,english setter,dog
english_setter_56,english setter,dog
english_setter_57,english setter,dog
english_setter_58,english setter,dog
english_setter_59,english setter,dog
english_setter_6,english setter,dog
english_setter_60,english setter,dog
english_setter_61,english setter,dog
english_setter_62,english setter,dog
english_setter_63,english setter,dog
english_setter_64,english setter,dog
english_setter_65,english setter,dog
english_setter_66,english setter,dog
english_setter_67,english setter,dog
english_setter_68,english setter,dog
english_setter_69,english setter,dog
english_setter_7,english setter,dog
english_setter_70,english setter,dog
english_setter_71,english setter,dog
english_setter_72,english setter,dog
english_setter_73,english setter,dog
english_setter_74,english setter,dog
english_setter_75,english setter,dog
english_setter_76,english setter,dog
english_setter_77,english setter,dog
english_setter_78,english setter,dog
english_setter_79,english setter,dog
english_setter_8,english setter,dog
english_setter_80,english setter,dog
english_setter_81,english setter,dog
english_setter_82,english setter,dog
english_setter_83,english setter,dog
english_setter_84,english setter,dog
english_setter_85,english setter,dog
english_setter_86,english setter,dog
english_setter_87,english setter,dog
english_setter_88,english setter,dog
english_setter_89,english setter,dog
english_setter_9,english setter,dog
english_setter_90,english setter,dog
english_setter_91,english setter,dog
english_setter_92,english setter,dog
english_setter_93,english setter,dog
english_setter_94,english setter,dog
english_setter_95,english setter,dog
english_setter_96,english setter,dog
english_setter_97,english setter,dog
english_setter_98,english setter,dog
english_setter_99,english setter,dog
german_shorthaired_1,german shorthaired,dog
german_shorthaired_10,german shorthaired,dog
german_shorthaired_100,german shorthaired,dog
german_shorthaired_101,german shorthaired,dog
german_shorthaired_102,german shorthaired,dog
german_shorthaired_103,german shorthaired,dog
german_shorthaired_104,german shorthaired,dog
german_shorthaired_105,german shorthaired,dog
german_shorthaired_106,german shorthaired,dog
german_shorthaired_107,german shorthaired,dog
german_shorthaired_108,german shorthaired,dog
german_shorthaired_109,german shorthaired,dog
german_shorthaired_11,german shorthaired,dog
german_shorthaired_110,german shorthaired,dog
german_shorthaired_111,german shorthaired,dog
german_shorthaired_112,german shorthaired,dog
german_shorthaired_113,german shorthaired,dog
german_shorthaired_114,german shorthaired,dog
german_shorthaired_115,german shorthaired,dog
german_shorthaired_116,german shorthaired,dog
german_shorthaired_117,german shorthaired,dog
german_shorthaired_118,german shorthaired,dog
german_shorthaired_119,german shorthaired,dog
german_shorthaired_12,german shorthaired,dog
german_shorthaired_120,german shorthaired,dog
german_shorthaired_121,german shorthaired,dog
german_shorthaired_122,german shorthaired,dog
german_shorthaired_123,german shorthaired,dog
german_shorthaired_124,german shorthaired,dog
german_shorthaired_125,german shorthaired,dog
german_shorthaired_126,german shorthaired,dog
german_shorthaired_127,german shorthaired,dog
german_shorthaired_128,german shorthaired,dog
german_shorthaired_129,german shorthaired,dog
german_shorthaired_13,german shorthaired,dog
german_shorthaired_130,german shorthaired,dog
german_shorthaired_131,german shorthaired,dog
german_shorthaired_132,german shorthaired,dog
german_shorthaired_133,german shorthaired,dog
german_shorthaired_134,german shorthaired,dog
german_shorthaired_135,german shorthaired,dog
german_shorthaired_136,german shorthaired,dog
german_shorthaired_137,german shorthaired,dog
german_shorthaired_138,german shorthaired,dog
german_shorthaired_139,german shorthaired,dog
german_shorthaired_14,german shorthaired,dog
german_shorthaired_140,german shorthaired,dog
german_shorthaired_141,german shorthaired,dog
german_shorthaired_142,german shorthaired,dog
german_shorthaired_143,german shorthaired,dog
german_shorthaired_144,german shorthaired,dog
german_shorthaired_145,german shorthaired,dog
german_shorthaired_146,german shorthaired,dog
german_shorthaired_147,german shorthaired,dog
german_shorthaired_148,german shorthaired,dog
german_shorthaired_149,german shorthaired,dog
german_shorthaired_15,german shorthaired,dog
german_shorthaired_150,german shorthaired,dog
german_shorthaired_151,german shorthaired,dog
german_shorthaired_152,german shorthaired,dog
german_shorthaired_153,german shorthaired,dog
german_shorthaired_154,german shorthaired,dog
german_shorthaired_155,german shorthaired,dog
german_shorthaired_156,german shorthaired,dog
german_shorthaired_157,german shorthaired,dog
german_shorthaired_158,german shorthaired,dog
german_shorthaired_159,german shorthaired,dog
german_shorthaired_16,german shorthaired,dog
german_shorthaired_160,german shorthaired,dog
german_shorthaired_161,german shorthaired,dog
german_shorthaired_162,german shorthaired,dog
german_shorthaired_163,german shorthaired,dog
german_shorthaired_164,german shorthaired,dog
german_shorthaired_165,german shorthaired,dog
german_shorthaired_166,german shorthaired,dog
german_shorthaired_167,german shorthaired,dog
german_shorthaired_168,german shorthaired,dog
german_shorthaired_169,german shorthaired,dog
german_shorthaired_17,german shorthaired,dog
german_shorthaired_170,german shorthaired,dog
german_shorthaired_171,german shorthaired,dog
german_shorthaired_172,german shorthaired,dog
german_shorthaired_173,german shorthaired,dog
german_shorthaired_174,german shorthaired,dog
german_shorthaired_175,german shorthaired,dog
german_shorthaired_176,german shorthaired,dog
german_shorthaired_177,german shorthaired,dog
german_shorthaired_178,german shorthaired,dog
german_shorthaired_179,german shorthaired,dog
german_shorthaired_18,german shorthaired,dog
german_shorthaired_180,german shorthaired,dog
german_shorthaired_181,german shorthaired,dog
german_shorthaired_182,german shorthaired,dog
german_shorthaired_183,german shorthaired,dog
german_shorthaired_184,german shorthaired,dog
german_shorthaired_185,german shorthaired,dog
german_shorthaired_186,german shorthaired,dog
german_shorthaired_187,german shorthaired,dog
german_shorthaired_188,german shorthaired,dog
german_shorthaired_189,german shorthaired,dog
german_shorthaired_19,german shorthaired,dog
german_shorthaired_190,german shorthaired,dog
german_shorthaired_191,german shorthaired,dog
german_shorthaired_192,german shorthaired,dog
german_shorthaired_193,german shorthaired,dog
german_shorthaired_194,german shorthaired,dog
german_shorthaired_195,german shorthaired,dog
german_shorthaired_196,german shorthaired,dog
german_shorthaired_197,german shorthaired,dog
german_shorthaired_198,german shorthaired,dog
german_shorthaired_199,german shorthaired,dog
german_shorthaired_2,german shorthaired,dog
german_shorthaired_20,german shorthaired,dog
german_shorthaired_200,german shorthaired,dog
german_shorthaired_21,german shorthaired,dog
german_shorthaired_22,german shorthaired,dog
german_shorthaired_23,german shorthaired,dog
german_shorthaired_24,german shorthaired,dog
german_shorthaired_25,german shorthaired,dog
german_shorthaired_26,german shorthaired,dog
german_shorthaired_27,german shorthaired,dog
german_shorthaired_28,german shorthaired,dog
german_shorthaired_29,german shorthaired,dog
german_shorthaired_3,german shorthaired,dog
german_shorthaired_30,german shorthaired,dog
german_shorthaired_31,german shorthaired,dog
german_shorthaired_32,german shorthaired,dog
german_shorthaired_33,german shorthaired,dog
german_shorthaired_34,german shorthaired,dog
german_shorthaired_35,german shorthaired,dog
german_shorthaired_36,german shorthaired,dog
german_shorthaired_37,german shorthaired,dog
german_shorthaired_38,german shorthaired,dog
german_shorthaired_39,german shorthaired,dog
german_shorthaired_4,german shorthaired,dog
german_shorthaired_40,german shorthaired,dog
german_shorthaired_41,german shorthaired,dog
german_shorthaired_42,german shorthaired,dog
german_shorthaired_43,german shorthaired,dog
german_shorthaired_44,german shorthaired,dog
german_shorthaired_45,german shorthaired,dog
german_shorthaired_46,german shorthaired,dog
german_shorthaired_47,german shorthaired,dog
german_shorthaired_48,german shorthaired,dog
german_shorthaired_49,german shorthaired,dog
german_shorthaired_5,german shorthaired,dog
german_shorthaired_50,german shorthaired,dog
german_shorthaired_51,german shorthaired,dog
german_shorthaired_52,german shorthaired,dog
german_shorthaired_53,german shorthaired,dog
german_shorthaired_54,german shorthaired,dog
german_shorthaired_55,german shorthaired,dog
german_shorthaired_56,german shorthaired,dog
german_shorthaired_57,german shorthaired,dog
german_shorthaired_58,german shorthaired,dog
german_shorthaired_59,german shorthaired,dog
german_shorthaired_6,german shorthaired,dog
german_shorthaired_60,german shorthaired,dog
german_shorthaired_61,german shorthaired,dog
german_shorthaired_62,german shorthaired,dog
german_shorthaired_63,german shorthaired,dog
german_shorthaired_64,german shorthaired,dog
german_shorthaired_65,german shorthaired,dog
german_shorthaired_66,german shorthaired,dog
german_shorthaired_67,german shorthaired,dog
german_shorthaired_68,german shorthaired,dog
german_shorthaired_69,german shorthaired,dog
german_shorthaired_7,german shorthaired,dog
german_shorthaired_70,german shorthaired,dog
german_shorthaired_71,german shorthaired,dog
german_shorthaired_72,german shorthaired,dog
german_shorthaired_73,german shorthaired,dog
german_shorthaired_74,german shorthaired,dog
german_shorthaired_75,german shorthaired,dog
german_shorthaired_76,german shorthaired,dog
german_shorthaired_77,german shorthaired,dog
german_shorthaired_78,german shorthaired,dog
german_shorthaired_79,german shorthaired,dog
german_shorthaired_8,german shorthaired,dog
german_shorthaired_80,german shorthaired,dog
german_shorthaired_81,german shorthaired,dog
german_shorthaired_82,german shorthaired,dog
german_shorthaired_83,german shorthaired,dog
german_shorthaired_84,german shorthaired,dog
german_shorthaired_85,german shorthaired,dog
german_shorthaired_86,german shorthaired,dog
german_shorthaired_87,german shorthaired,dog
german_shorthaired_88,german shorthaired,dog
german_shorthaired_89,german shorthaired,dog
german_shorthaired_9,german shorthaired,dog
german_shorthaired_90,german shorthaired,dog
